,code,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,continent,cc,country_name,country,per_capita,cumulative,pop,gdp
61,EGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011000000000000001,0.084,0.04,0.308,0.092,0.18,0.42100000000000004,0.865,0.6890000000000001,0.45399999999999996,0.561,0.531,0.469,0.498,0.5529999999999999,0.531,0.568,0.868,0.9229999999999999,1.021,1.0070000000000001,0.9520000000000001,0.871,0.823,0.746,0.728,0.687,0.878,2.226,3.029,3.952,3.835,4.102,4.3580000000000005,4.355,4.2219999999999995,4.413,6.149,7.46,10.232999999999999,10.559000000000001,10.892999999999999,10.779000000000002,11.664000000000001,10.642000000000001,9.942,11.917,13.683,12.707,16.033,17.066,18.570999999999998,21.526999999999997,25.491,27.609,26.531999999999996,19.65,22.873,19.665,21.654,23.011999999999997,25.475,23.761,26.089000000000002,31.06,34.45,37.815,39.260999999999996,42.89,45.176,50.903,56.431000000000004,56.98,63.70399999999999,63.806999999999995,74.393,74.61399999999999,74.309,71.905,75.219,77.295,79.939,92.27799999999999,84.556,94.88799999999999,93.568,107.512,121.465,124.49700000000001,140.34799999999998,124.29299999999999,125.781,146.46200000000002,149.144,165.042,176.02,185.905,195.285,202.71,198.808,211.037,210.355,206.868,221.942,219.304,233.516,250.24,251.46099999999998,246.643,Africa,AF,"Egypt, Arab Republic of",Egypt,0.001,0.011000000000000001,11405040.0,0.0
62,ERI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.006999999999999999,0.004,0.011000000000000001,0.015,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7070000000000001,0.79,0.861,0.768,0.586,0.615,0.604,0.626,0.6,0.71,0.765,0.765,0.545,0.5589999999999999,0.405,0.49700000000000005,0.49700000000000005,0.56,0.618,0.638,0.672,0.652,0.66,0.6890000000000001,0.7090000000000001,0.727,Africa,AF,"Eritrea, State of",Eritrea,0.015,0.015,985991.0,0.0
63,ESP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.004,0.004,0.022000000000000002,0.037000000000000005,0.026000000000000002,0.048,0.037000000000000005,0.10300000000000001,0.14300000000000002,0.172,0.20199999999999999,0.275,0.282,0.26,0.293,0.326,0.495,0.509,0.535,0.652,0.55,0.5529999999999999,0.755,0.85,1.15,1.63,1.931,2.004,2.187,2.4330000000000003,2.334,2.305,2.29,2.557,2.66,2.638,3.074,2.9389999999999996,3.261,3.136,3.1180000000000003,3.29,3.569,3.781,3.7560000000000002,3.972,4.415,4.9319999999999995,5.382000000000001,5.903,5.87,5.76,6.093,6.141,6.434,6.822,7.3389999999999995,7.94,8.299,8.119,8.735,8.603,9.302999999999999,9.545,9.373,10.626,11.219000000000001,11.805,12.337,12.175,12.993,13.571,13.860999999999999,14.095,14.784,15.165,14.894,14.729000000000001,15.982000000000001,17.419,17.301,15.312000000000001,17.866,15.85,16.733,15.927,14.055,14.847000000000001,14.942,17.213,18.39,19.053,18.379,21.445,21.509,23.97,23.636,22.531,21.176,18.706,20.245,22.455,8.055,5.245,13.220999999999998,15.714,21.619,21.508000000000003,23.058000000000003,23.849,25.791,28.267,28.087,31.171999999999997,32.714,35.755,33.035,33.115,37.603,38.931,39.724000000000004,40.272,42.333,50.213,55.873000000000005,52.07899999999999,48.86600000000001,53.607,59.976000000000006,58.743,64.324,71.02,77.617,86.39399999999999,97.01700000000001,96.73700000000001,116.766,128.459,144.716,154.957,172.666,181.053,197.74599999999998,194.829,199.514,202.74599999999998,213.91099999999997,206.09599999999998,208.59799999999998,203.435,197.667,199.93099999999998,189.112,189.507,197.457,224.885,231.21400000000003,240.953,249.813,241.195,253.66099999999997,267.41700000000003,254.795,267.306,276.022,299.499,311.267,313.12,333.38,337.589,354.486,369.49199999999996,360.579,368.43300000000005,336.624,297.241,283.725,284.54400000000004,278.851,252.764,255.1,271.687,260.76,274.671,269.654,252.683,Europe,EU,"Spain, Kingdom of",Spain,0.0,0.004,13051762.0,0.0
64,EST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.004,0.005,0.006,0.008,0.006999999999999999,0.006999999999999999,0.008,0.008,0.025,0.028999999999999998,0.024,0.032,0.035,0.047,0.049,0.046,0.055999999999999994,0.064,0.079,0.081,0.106,0.109,0.127,0.134,0.141,0.161,0.163,0.17800000000000002,0.182,0.193,0.201,0.217,0.24600000000000002,0.271,0.287,0.336,0.34299999999999997,0.39399999999999996,0.401,0.46299999999999997,0.52,0.603,0.6829999999999999,0.701,0.677,0.6629999999999999,0.737,0.6579999999999999,0.75,0.841,0.846,0.893,0.8759999999999999,0.9079999999999999,1.028,1.117,1.008,0.925,0.986,0.9079999999999999,0.36200000000000004,0.309,0.282,0.306,0.373,0.41200000000000003,0.491,0.484,0.7020000000000001,0.873,1.0270000000000001,1.091,1.446,1.7309999999999999,1.942,2.171,2.623,2.9739999999999998,3.4210000000000003,3.508,3.7119999999999997,3.7510000000000003,4.4239999999999995,3.885,2.109,2.201,3.1910000000000003,3.383,3.805,4.583,4.879,5.546,6.185,6.706,7.18,7.596,8.297,9.407,10.309000000000001,11.279000000000002,12.035,12.65,13.165,13.567,14.224,15.247,16.209,17.188,18.144000000000002,18.958,19.476,20.273,21.320999999999998,22.623,23.801,24.799,25.735,27.051,28.101,29.058000000000003,30.046999999999997,30.305,31.514,30.886,31.482,31.929000000000002,32.22,34.799,34.903,34.8,35.743,34.938,36.907,33.902,24.37,18.91,19.734,18.049,18.76,18.317,16.817,15.652999999999999,15.244000000000002,15.577,15.09,16.937,17.201,16.922,16.209,19.839000000000002,17.668,14.339,18.785,18.855,17.685,19.552,18.756,15.812999999999999,17.378,18.636,17.711,13.888,Europe,EU,"Estonia, Republic of",Estonia,0.0,0.0,366799.0,0.0
65,ETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.0,0.0,0.0,0.0,0.004,0.004,0.08800000000000001,0.062,0.099,0.183,0.271,0.22699999999999998,0.242,0.322,0.319,0.337,0.35200000000000004,0.341,0.396,0.42100000000000004,0.40700000000000003,0.644,0.8240000000000001,1.073,1.725,1.666,1.652,1.849,1.406,1.751,1.736,1.209,1.175,1.047,1.369,1.844,1.817,1.86,1.474,1.835,1.65,1.7990000000000002,2.195,2.5540000000000003,2.64,2.7939999999999996,2.986,2.957,2.937,2.995,2.197,2.506,2.795,2.9789999999999996,3.147,3.095,3.464,4.263,4.43,4.871,5.159,4.955,5.317,5.8389999999999995,6.416,6.455,6.337000000000001,7.402,8.11,9.781,12.017000000000001,12.693,14.432,15.594000000000001,16.185,16.255,Africa,AF,"Ethiopia, Federal Democratic Republic of",Ethiopia,0.001,0.011000000000000001,15941136.0,0.0
66,FIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037000000000000005,0.073,0.073,0.077,0.048,0.062,0.07,0.062,0.08800000000000001,0.07,0.092,0.114,0.092,0.08800000000000001,0.125,0.084,0.095,0.114,0.128,0.077,0.099,0.099,0.121,0.11699999999999999,0.14300000000000002,0.22,0.128,0.128,0.121,0.161,0.209,0.22,0.19399999999999998,0.19399999999999998,0.22,0.23399999999999999,0.297,0.517,0.48700000000000004,0.736,0.601,0.42100000000000004,0.39899999999999997,0.513,0.528,0.586,0.616,0.887,1.4069999999999998,1.2819999999999998,1.063,1.315,1.484,1.663,0.6890000000000001,0.106,0.18,0.121,0.073,0.23800000000000002,0.275,0.282,0.711,1.4769999999999999,1.744,1.7109999999999999,1.598,2.8510000000000004,3.128,3.3510000000000004,2.648,3.011,3.022,3.2239999999999998,3.9530000000000003,3.516,4.963,6.78,5.696000000000001,4.871,2.314,3.245,2.81,3.945,2.725,0.64,3.282,5.45,8.458,4.933,6.545,7.977,8.655,7.566,9.152000000000001,10.925,12.168,12.241,10.607000000000001,13.556,15.087,14.922,16.79,19.336,22.828000000000003,25.3,29.489,28.588,33.281,37.897,40.355,40.537,44.106,49.32,46.608000000000004,46.026,51.199,50.137,51.825,54.236999999999995,58.138999999999996,51.403999999999996,42.977,41.464,42.147,49.549,53.215,57.534,52.058,52.448,56.972,55.23,54.286,56.353,61.716,58.145,64.062,62.723,59.373000000000005,58.895,57.038000000000004,62.536,65.06,72.658,68.961,57.043,68.384,66.76,58.61,55.924,64.09899999999999,56.666000000000004,51.222,51.751000000000005,47.644,44.114,47.228,44.673,45.849,41.653,Europe,EU,"Finland, Republic of",Finland,0.021,0.037000000000000005,1734253.0,1804044032.0
67,FJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121,0.132,0.158,0.16899999999999998,0.158,0.172,0.19399999999999998,0.165,0.17600000000000002,0.198,0.19399999999999998,0.16899999999999998,0.231,0.242,0.425,0.344,0.322,0.355,0.396,0.43200000000000005,0.52,0.5489999999999999,0.579,0.63,0.67,0.623,0.483,0.765,0.7090000000000001,0.836,0.792,1.077,0.835,0.7090000000000001,0.5770000000000001,0.573,0.598,0.47200000000000003,0.55,0.625,0.8059999999999999,0.6629999999999999,0.74,0.7440000000000001,0.7390000000000001,0.754,0.813,0.782,0.7609999999999999,0.775,0.8340000000000001,1.046,0.879,1.036,1.34,1.081,1.2009999999999998,1.141,0.878,0.779,1.2009999999999998,1.068,1.041,1.3159999999999998,1.6230000000000002,2.13,2.019,2.037,2.124,2.2569999999999997,Oceania,OC,"Fiji, Republic of the Fiji Islands",Fiji,0.418,0.121,289000.0,0.0
68,FRA,2.557,2.9019999999999997,3.012,3.1689999999999996,3.1689999999999996,3.517,3.957,4.0889999999999995,5.91,6.242999999999999,6.075,6.551,6.053,6.678999999999999,7.247000000000001,8.922,9.259,10.637,11.350999999999999,11.868,11.571,11.798,13.821,14.527999999999999,14.55,15.261,17.836,18.529,20.840999999999998,16.69,17.386,19.617,20.038,21.57,25.34,29.213,33.071,34.632,35.281,34.595,34.991,38.131,41.242,43.525,44.188,46.83,49.303000000000004,53.56,54.278,55.532,56.942,50.538000000000004,50.263000000000005,60.925,65.84899999999999,62.643,65.26,65.358,63.926,65.223,67.498,76.149,77.985,82.30799999999999,86.32,82.913,79.714,79.07300000000001,83.29,86.654,88.79700000000001,97.818,97.98299999999999,98.12200000000001,96.33,101.9,102.775,106.28200000000001,111.26100000000001,115.046,120.3,129.27700000000002,125.005,117.662,129.343,125.99799999999999,127.427,136.56799999999998,145.596,146.714,150.096,150.612,156.907,158.578,171.112,118.351,103.23299999999999,109.689,121.604,108.45100000000001,116.141,151.778,137.909,163.151,184.18900000000002,206.635,213.827,213.732,213.04,211.61900000000003,234.282,237.63400000000001,217.49400000000003,191.775,199.387,201.35,195.372,198.079,217.705,201.798,194.61700000000002,137.737,119.90899999999999,122.49600000000001,125.24600000000001,79.986,107.166,165.245,183.62400000000002,196.50099999999998,229.051,202.429,228.916,227.188,214.739,226.56799999999998,239.231,268.77,277.841,266.487,262.289,271.361,281.373,298.867,334.226,345.538,352.11199999999997,347.605,372.475,385.101,413.759,439.625,463.131,481.588,517.5419999999999,499.968,447.74800000000005,506.615,481.908,506.741,530.281,506.255,455.65,438.056,423.99699999999996,407.341,402.48800000000006,387.44599999999997,379.709,374.675,392.925,400.983,426.501,415.709,394.973,390.815,397.45599999999996,413.19699999999995,406.18699999999995,425.465,421.705,416.26599999999996,420.848,415.838,422.64099999999996,423.631,426.779,416.004,405.194,397.725,381.599,389.38599999999997,362.504,363.809,365.83099999999996,333.92199999999997,338.501,341.026,345.921,331.725,323.747,Europe,EU,"France, French Republic",France,0.076,2.239,29539312.0,0.0
69,FRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.055,0.084,0.077,0.099,0.114,0.095,0.11699999999999999,0.099,0.059000000000000004,0.114,0.11699999999999999,0.125,0.121,0.136,0.139,0.16899999999999998,0.183,0.213,0.256,0.26,0.23399999999999999,0.253,0.3,0.348,0.33,0.40700000000000003,0.39899999999999997,0.48,0.42100000000000004,0.44,0.45799999999999996,0.48700000000000004,0.498,0.517,0.491,0.498,0.528,0.579,0.703,0.6559999999999999,0.649,0.583,0.575,0.5720000000000001,0.601,0.59,0.623,0.63,0.6890000000000001,0.762,0.725,0.733,0.747,0.722,0.6779999999999999,0.6890000000000001,0.63,0.575,0.63,0.568,0.59,0.6779999999999999,0.597,0.608,0.63,0.7070000000000001,0.705,0.715,Europe,EU,Faroe Islands,Faeroe Islands,1.26,0.04,32000.0,0.0
70,GAB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022000000000000002,0.132,0.165,0.08800000000000001,0.073,0.191,0.21600000000000003,0.381,1.011,1.96,1.433,2.081,2.843,2.737,5.309,5.4479999999999995,5.364,5.704,6.306,7.555,6.747000000000001,6.625,6.564,6.544,5.5089999999999995,5.979,6.2989999999999995,4.9510000000000005,4.0089999999999995,4.321000000000001,5.757000000000001,4.485,4.522,4.918,4.975,4.375,4.606,4.754,4.774,4.957,4.787,4.67,4.773,4.544,4.613,4.657,4.8580000000000005,4.1419999999999995,4.0889999999999995,4.162,4.2330000000000005,4.782,4.931,5.033,5.269,5.312,5.249,5.297999999999999,4.793,4.803,4.705,Africa,AF,"Gabon, Gabonese Republic",Gabon,0.044000000000000004,0.022000000000000002,497000.0,2286466048.0
71,GBR,42.338,42.528,42.872,44.521,46.873999999999995,49.083,49.592,50.146,52.23,52.589,53.336999999999996,67.865,65.765,65.589,65.494,65.538,65.263,76.446,73.771,75.812,77.779,80.96,81.839,85.37100000000001,89.094,93.47200000000001,99.98700000000001,95.693,103.54799999999999,109.286,116.006,122.605,116.654,116.24,115.59899999999999,139.30200000000002,130.442,140.375,137.862,135.114,150.011,167.95,175.048,169.47099999999998,180.225,193.91,205.488,211.732,217.37400000000002,213.21900000000002,223.706,228.49400000000003,242.037,254.989,264.658,257.187,271.488,271.019,275.899,270.975,272.64599999999996,297.125,312.312,314.965,327.73,319.098,315.291,312.42900000000003,320.442,333.168,345.024,353.023,360.472,353.00800000000004,316.211,362.102,365.55,375.981,385.969,386.87800000000004,414.55199999999996,419.741,410.70099999999996,426.64,429.985,431.99300000000005,437.67199999999997,453.35,473.56800000000004,461.964,466.086,469.73199999999997,481.351,455.88599999999997,498.32199999999995,483.18300000000005,489.481,507.07199999999995,501.16900000000004,466.849,456.131,470.014,319.805,428.223,454.89300000000003,475.983,449.657,246.37099999999998,466.735,437.64,460.67400000000004,441.074,412.212,395.9,392.155,423.204,429.10699999999997,453.796,468.131,448.94,452.45599999999996,475.144,469.652,468.9,454.82,442.025,417.624,436.12800000000004,461.269,475.56300000000005,485.10900000000004,500.792,545.253,528.706,540.211,553.01,576.952,574.3240000000001,570.714,556.316,546.606,584.02,588.615,592.931,603.386,607.866,622.112,618.075,592.057,606.488,628.383,652.577,660.388,648.026,659.577,617.184,603.247,598.526,604.362,604.714,644.513,579.036,560.555,548.241,545.486,529.109,559.628,568.555,571.669,570.295,581.577,600.479,608.5790000000001,593.0930000000001,578.842,575.1080000000001,566.811,588.444,562.561,567.814,560.952,567.504,576.195,560.3009999999999,571.771,573.216,569.927,567.528,559.249,544.812,494.29400000000004,512.024,469.80400000000003,487.796,477.901,439.05800000000005,422.491,399.11,388.088,380.139,369.87800000000004,Europe,EU,United Kingdom of Great Britain & Northern Ireland,United Kingdom,0.0,9.351,0.0,0.0
72,GEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.004,0.004,0.005,0.006999999999999999,0.006,0.006,0.006999999999999999,0.006999999999999999,0.021,0.024,0.02,0.027000000000000003,0.03,0.04,0.040999999999999995,0.039,0.047,0.054000000000000006,0.067,0.068,0.09,0.092,0.10800000000000001,0.113,0.12,0.136,0.138,0.15,0.154,0.163,0.17,0.184,0.20800000000000002,0.22899999999999998,0.243,0.285,0.29,0.33299999999999996,0.33899999999999997,0.392,0.44,0.51,0.578,0.593,0.573,0.56,0.624,0.557,0.635,0.711,0.715,0.755,0.741,0.768,0.87,0.945,0.853,0.7829999999999999,0.8340000000000001,0.768,0.306,0.262,0.239,0.259,0.315,0.348,0.415,0.41,0.594,0.738,0.82,0.883,1.2009999999999998,1.443,1.625,1.8159999999999998,2.197,2.487,2.852,2.9160000000000004,3.0780000000000003,3.116,3.735,3.281,1.784,1.861,2.699,2.858,3.2119999999999997,3.8680000000000003,4.1160000000000005,4.678999999999999,5.216,5.653,6.053999999999999,6.405,6.995,7.932,8.697000000000001,9.517000000000001,10.158999999999999,10.681,11.120999999999999,11.469000000000001,12.038,12.91,13.729000000000001,14.564,15.380999999999998,16.083,16.535,17.22,18.112000000000002,19.224,20.229,21.088,21.895,23.019000000000002,23.903000000000002,24.715,25.561,25.77,26.783,26.273000000000003,26.767,27.147,27.388,29.534000000000002,29.61,29.487,30.273000000000003,29.596,27.629,21.471,15.277000000000001,9.916,6.069,2.291,4.055,4.425,4.939,4.31,4.499,3.734,3.3510000000000004,3.736,4.276,5.0169999999999995,6.096,6.365,5.308,6.135,6.209,7.803999999999999,8.251,8.009,8.787,9.589,9.905,9.832,9.862,10.287,Europe,EU,Georgia,Georgia,0.0,0.0,1176832.0,0.0
73,GEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.004,0.004,0.005,0.006999999999999999,0.006,0.006,0.006999999999999999,0.006999999999999999,0.021,0.024,0.02,0.027000000000000003,0.03,0.04,0.040999999999999995,0.039,0.047,0.054000000000000006,0.067,0.068,0.09,0.092,0.10800000000000001,0.113,0.12,0.136,0.138,0.15,0.154,0.163,0.17,0.184,0.20800000000000002,0.22899999999999998,0.243,0.285,0.29,0.33299999999999996,0.33899999999999997,0.392,0.44,0.51,0.578,0.593,0.573,0.56,0.624,0.557,0.635,0.711,0.715,0.755,0.741,0.768,0.87,0.945,0.853,0.7829999999999999,0.8340000000000001,0.768,0.306,0.262,0.239,0.259,0.315,0.348,0.415,0.41,0.594,0.738,0.82,0.883,1.2009999999999998,1.443,1.625,1.8159999999999998,2.197,2.487,2.852,2.9160000000000004,3.0780000000000003,3.116,3.735,3.281,1.784,1.861,2.699,2.858,3.2119999999999997,3.8680000000000003,4.1160000000000005,4.678999999999999,5.216,5.653,6.053999999999999,6.405,6.995,7.932,8.697000000000001,9.517000000000001,10.158999999999999,10.681,11.120999999999999,11.469000000000001,12.038,12.91,13.729000000000001,14.564,15.380999999999998,16.083,16.535,17.22,18.112000000000002,19.224,20.229,21.088,21.895,23.019000000000002,23.903000000000002,24.715,25.561,25.77,26.783,26.273000000000003,26.767,27.147,27.388,29.534000000000002,29.61,29.487,30.273000000000003,29.596,27.629,21.471,15.277000000000001,9.916,6.069,2.291,4.055,4.425,4.939,4.31,4.499,3.734,3.3510000000000004,3.736,4.276,5.0169999999999995,6.096,6.365,5.308,6.135,6.209,7.803999999999999,8.251,8.009,8.787,9.589,9.905,9.832,9.862,10.287,Asia,AS,Georgia,Georgia,0.0,0.0,1176832.0,0.0
