country,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Barbados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,3664.0,7328.0,3664.0,3664.0,3664.0,3664.0,0.0,0.0,0.0,0.0,3664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,3664.0,3664.0,73280.0,109920.0,87936.0,109920.0,113584.0,128240.0,128240.0,135568.0,150224.0,150224.0,172208.0,194192.0,260144.0,190528.0,179536.0,205184.0,267472.0,337088.0,439680.0,479984.0,428688.0,483648.0,501968.0,479984.0,490976.0,567920.0,531280.0,589904.0,630208.0,600896.0,674176.0,685168.0,644864.0,685168.0,741332.72,836277.58,906074.88,930495.22,934586.25,975947.35,1060309.5,1192105.13,966324.24,1109835.97,741884.31,822958.69,842329.84,888898.62,1121214.01,1191216.12,1168034.46,1201291.93,1203804.94,1241370.49,1266009.42,1322333.83,1339292.45,1334369.73,1589006.38,1589309.13,1452631.84,1504161.64,1449892.49,1429527.0,1253510.21,1300876.97,1324668.69,1322714.99
Belarus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35940692.17,37419151.38,38588550.42,40499845.33,43433397.04,46191359.81,48999697.94,51745747.47,54107541.65,55627500.28,57932494.68,60933609.85,64662961.52,68034992.87,70908803.38,73608857.46,77372741.87,80328082.88,83036346.52,85866352.97,86557943.64,89944263.35,88214222.81,89873163.0,91132913.93,91928144.56,99144368.02,99377454.15,103547683.8,106371545.4,104102929.6,104134684.0,97040059.43,89990445.67,77615578.65,64372957.01,57947489.38,59202274.22,62545835.56,59407818.58,56991207.07,55458034.89,55560330.2,55677156.72,57112286.62,60767191.52,62049394.39,64861610.27,64263922.83,66390058.88,61937832.26,63862389.67,62772746.14,63674757.09,64423697.5,63779985.33,58965752.83,60509202.94,61371792.7
Belgium,49665520.0,46708672.0,48855776.0,52629696.0,50350688.0,50266416.0,57495488.0,58323552.0,57847232.0,57762960.0,61287728.0,61687104.0,64775856.0,68014832.0,40575136.0,34419616.0,45792672.0,36247952.0,33723456.0,44869344.0,55154192.0,50533888.0,55908976.0,71884016.0,76255168.0,78039536.0,77684128.0,90475152.0,88258432.0,96967760.0,93684816.0,84132768.0,67721712.0,72664448.0,74965440.0,71649520.0,75013072.0,90310272.0,79131408.0,73719680.0,62104800.0,65186224.0,61078880.0,57854560.0,33140880.0,38757792.0,56418272.0,82040624.0,85070752.0,80783872.0,76214864.0,89467552.0,83480576.0,82392368.0,85752256.0,92036016.0,96799216.0,96506096.0,87701504.0,88310099.59,90908083.6,92698293.81,98018302.95,105676389.8,103553991.9,105330794.1,105096743.9,107361006.7,118437575.9,123491756.3,125490458.0,121370584.4,130637838.0,138639391.3,134950443.9,121823420.7,129678113.9,126199942.7,135450969.9,139787307.4,134836656.6,123574465.3,117102787.3,101202693.3,104967454.9,104005442.8,102367798.6,102589835.9,99744128.99,106793567.1,120484399.3,123544709.4,122657810.6,121557284.5,124938189.0,126082964.2,129583624.6,124046824.6,130285112.6,124745701.4,126794789.3,126129005.9,126444626.4,127953184.7,129040882.7,125638201.6,124030888.5,120611401.8,120659010.0,107642367.0,113582031.4,104158641.9,101394975.2,101970442.0,96391041.25,100229489.8,100243709.2,100116011.9
Belize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18320.0,25648.0,25648.0,29312.0,29312.0,29312.0,29312.0,29312.0,40304.0,40304.0,43968.0,36640.0,69616.0,62288.0,84272.0,84272.0,80608.0,120912.0,102592.0,135568.0,120912.0,142896.0,157552.0,146560.0,153888.0,175872.0,175872.0,197856.0,216176.0,208848.0,190528.0,183200.0,172208.0,172208.0,172208.0,190528.0,205184.0,227168.0,249152.0,300448.0,311440.0,359072.0,355408.0,377392.0,373728.0,377392.0,307776.0,388384.0,370064.0,348080.0,395712.0,447008.0,432352.0,432352.0,392048.0,421360.0,443344.0,476320.0,436016.0,586240.0,538608.0,600896.0,476320.0,512960.0,494640.0,522260.9,547433.65,560826.57
Benin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124576.0,102592.0,161216.0,128240.0,135568.0,120912.0,142896.0,150224.0,113584.0,142896.0,153888.0,201520.0,282128.0,293120.0,388384.0,381056.0,406704.0,443344.0,260144.0,296784.0,362736.0,366400.0,507458.95,417645.67,477340.04,439650.93,485599.59,725740.25,665432.91,517189.57,538050.64,609654.49,680683.55,792129.31,864943.39,1086683.45,1222254.77,1273558.66,1231100.41,1198151.91,1194364.25,1542320.58,1573997.31,1789772.5,2053179.7,2327578.89,2481066.09,2367081.29,3711342.37,4319630.78,4254813.41,4507933.71,4938944.44,5121284.06,5305521.07,5652638.86,6158234.25,6350336.13,6747918.55,7502064.86
Bermuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43968.0,58624.0,106256.0,91600.0,84272.0,109920.0,135568.0,139232.0,146560.0,135568.0,157552.0,175872.0,157552.0,150224.0,201520.0,179536.0,201520.0,212512.0,223504.0,197856.0,227168.0,230832.0,252816.0,425024.0,443344.0,458000.0,468992.0,454336.0,425024.0,461664.0,436016.0,388384.0,395712.0,450672.0,443344.0,450672.0,421360.0,571584.0,644864.0,780432.0,501968.0,538608.0,461664.0,538608.0,531280.0,531280.0,527616.0,523952.0,520288.0,512960.0,516624.0,527616.0,556928.0,560592.0,582576.0,582576.0,652192.0,729136.0,648528.0,476320.0,608224.0,443344.0,476320.0,458000.0,575248.0,600532.45,612188.26,612079.55
Bhutan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,7328.0,10992.0,21984.0,21984.0,25648.0,32976.0,29312.0,51296.0,62288.0,54960.0,102592.0,109920.0,62288.0,128240.0,176118.57,205377.84,173027.29,201608.38,236141.34,285310.52,376838.02,367162.83,370760.92,381687.01,369013.18,401709.84,361126.5,290479.13,378123.09,373005.72,372026.62,400823.87,367800.95,464157.57,667463.58,753807.04,853144.38,919603.68,987956.94,1114581.02,1166358.05
Bolivia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,10992.0,10992.0,7328.0,14656.0,43968.0,73280.0,69616.0,43968.0,54960.0,65952.0,84272.0,128240.0,106256.0,135568.0,146560.0,139232.0,168544.0,161216.0,168544.0,205184.0,289456.0,494640.0,461664.0,512960.0,538608.0,787760.0,930656.0,1106528.0,1003936.0,916000.0,948857.14,1003787.42,1040397.7,1098991.99,1212546.27,1479988.56,1509330.27,1688836.56,1890386.27,2176118.84,2546153.13,2483716.55,3058934.83,3568141.68,3454468.53,3512943.95,4054978.23,4574827.4,4474857.13,5020144.01,4730080.04,4658969.21,4781037.84,4337860.71,4278137.31,4029348.74,4109757.98,3763680.23,4011801.49,4286777.58,4968446.25,5726770.92,5974016.84,6621986.56,7791825.61,8592436.51,9798968.84,9774539.03,10883062.76,10923850.35,10376044.38,11004693.64,8560603.66,10328100.87,11011167.44,11018326.24,12070483.44,14920842.64,12176849.87,13040638.6,13746585.64,14941383.54,15851237.6,18485711.54,18571625.04,20029798.51,20001925.37,20562262.44,20885176.38
Bonaire Sint Eustatius and Saba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541339.3,465477.93,485789.7,533491.57,511025.53,496868.84,445781.68,416852.8,513487.56,477480.34,624894.51,698909.35,608275.79,589810.55,654285.02,593041.97,429470.71,917414.69,479172.99,408081.81,428085.82,440549.86,419622.59,469170.98,241125.26,602120.71,704756.67,135104.01,120110.56,118317.86,225227.67,241198.95,192470.25,158572.01,244784.34,234680.06,232235.48,217242.03,227346.31,12548.86,94035.0,249510.54,254073.76,244947.32,245110.29,257170.24,254888.62,265644.79,299054.11,287646.05,294327.91,202737.5,258636.99,0.0,0.0,0.0,336604.17,343137.37,343076.44
Bosnia and Herzegovina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4817122.58,5261859.58,5515383.17,5659757.69,6296268.34,7133403.83,7339516.67,7272815.75,7346106.91,7856947.22,8146264.82,10645562.34,11472749.59,10752182.3,12843901.67,12899275.95,13458773.11,13890217.52,13506571.27,15092812.42,16415802.81,16140627.32,17565320.0,16135278.25,17375005.02,18323443.97,18691083.03,19519919.23,19396345.29,20074064.54,20029623.29,20014105.24,14151460.28,15027560.62,12579437.48,3204386.26,3402787.16,4238460.06,8365275.64,10551294.25,10333947.42,13701293.89,13263777.75,14172601.19,14350196.7,15462454.07,16045983.93,17386718.31,17474331.92,19958648.8,20537094.07,21145640.45,23761289.19,22136196.7,21801049.19,22117606.33,24764166.95,26001698.03,26646890.71
Botswana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21984.0,51296.0,87936.0,186864.0,593568.0,780432.0,831728.0,941648.0,985616.0,1007600.0,1099200.0,1029584.0,1044240.0,1157824.0,1066224.0,1238432.0,1300720.0,1428960.0,2700368.0,2634416.0,2777312.0,3195008.0,3030128.0,3044784.0,2755328.0,2799296.0,3341568.0,3158368.0,3777584.0,3847200.0,3975440.0,3825216.0,3894832.0,4092688.0,4132992.0,4228256.0,4503056.0,3759264.0,4653585.98,4138367.31,4185619.24,5184760.08,6986805.22,7102967.37,7098396.26,7874985.93
Brazil,0.0,2103136.0,2506176.0,2440224.0,2619760.0,2799296.0,3206000.0,3451488.0,3594384.0,3609040.0,4198944.0,4605648.0,5591264.0,6034608.0,4107344.0,3143712.0,2879904.0,2498848.0,2322976.0,3070432.0,3645680.0,2890896.0,3781248.0,4616640.0,5103952.0,5375088.0,5477680.0,6074912.0,5928352.0,6346048.0,5514320.0,4169632.0,4169632.0,4722896.0,4623968.0,5510656.0,5147920.0,6089568.0,6096896.0,5950336.0,6488944.0,6283760.0,5869728.0,6477952.0,5899040.0,6826032.0,7463568.0,8951152.0,7851952.0,7371968.0,19664688.0,21665232.0,24940848.0,25226640.0,29685728.0,34034896.0,36621680.0,35987808.0,39069232.0,39017080.3,46851820.73,49144504.1,53631448.03,55550938.29,56666675.33,56329617.05,64211635.32,66079408.3,77271373.16,84132709.41,93530494.44,102357941.2,114014328.2,132019609.9,142927313.7,150513658.4,154398074.8,162078338.5,175931478.8,187155058.6,185758330.6,170467910.3,170789345.3,165426960.6,167605588.9,179936803.4,197226217.1,205788741.6,207562967.6,212113643.7,206921120.0,217227472.0,218383504.0,228333216.0,239470720.0,255583376.0,281194784.0,296585256.0,308305720.0,316282440.0,324226040.0,332987400.0,327434832.0,317508448.0,333675144.0,342086472.0,341946368.0,356918752.0,380344928.0,360090776.0,411240192.0,430194902.3,460063092.5,493593511.3,519526349.7,512081882.0,473741376.0,476066778.3
British Virgin Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,3664.0,7328.0,7328.0,10992.0,3664.0,14656.0,18320.0,18320.0,21984.0,21984.0,25648.0,25648.0,25648.0,25648.0,29312.0,29312.0,29312.0,29312.0,43968.0,36640.0,40304.0,40304.0,47632.0,54960.0,62288.0,65952.0,65952.0,65952.0,65952.0,69616.0,73280.0,80608.0,84272.0,95264.0,98928.0,102592.0,102592.0,102592.0,106256.0,113584.0,120912.0,124576.0,131904.0,142896.0,150224.0,161216.0,164880.0,172208.0,175872.0,175872.0,175872.0,179536.0,187427.32,191065.13,191031.2
Brunei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,43968.0,25648.0,76944.0,205184.0,216176.0,2627088.0,2960512.0,1967568.0,1245760.0,1872304.0,2495184.0,919664.0,945312.0,5353104.0,80608.0,11468320.0,414032.0,300448.0,322432.0,344416.0,359072.0,300448.0,296784.0,293120.0,318768.0,326096.0,333424.0,304112.0,370064.0,355408.0,340752.0,333424.0,490976.0,439680.0,428688.0,487312.0,8203696.0,7511200.0,9453120.0,9973408.0,8178048.0,7075184.0,6019952.0,6390016.0,9533728.0,7434256.0,6877328.0,1469264.0,2092144.0,2704032.0,1916272.0,2594112.0,2297328.0,3315920.0,5712176.0,6342384.0,6188496.0,5305472.0,5210208.0,4964720.0,4689920.0,4785184.0,4741216.0,4931744.0,5158912.0,3803232.0,4590992.0,4389472.0,4253904.0,4470080.0,4873120.0,4869456.0,4737552.0,8309952.0,8991456.0,7745696.0,8060800.0,9544720.0,9493424.0,7628448.0,8925504.0,10355325.24,9964735.17,10226872.63
Bulgaria,216176.0,271136.0,238160.0,234496.0,300448.0,359072.0,315104.0,454336.0,597232.0,604560.0,633872.0,897680.0,897680.0,787760.0,1183472.0,762112.0,923328.0,1139504.0,1421632.0,835392.0,1099200.0,1366672.0,1509568.0,1604832.0,1842992.0,1810016.0,1780704.0,1817344.0,2139776.0,2484192.0,2403584.0,2275344.0,2638080.0,2348624.0,2440224.0,2473200.0,2513504.0,2788304.0,3173024.0,3484464.0,4100016.0,4422448.0,5349440.0,5811104.0,4389472.0,5210208.0,4975712.0,5910032.0,6221472.0,7452576.0,7500208.0,8167056.0,9431136.0,10588960.0,11395040.0,12094864.0,12970560.0,14392192.0,15630624.0,19622253.4,22270701.36,25945039.61,30704011.01,34374061.23,42818065.72,46269137.69,48716006.23,55107665.55,59463507.8,66307711.22,61173971.76,64219683.86,66075143.91,68711214.8,71128234.96,72911664.24,72952174.19,75780104.26,81187203.75,78904406.47,77224680.57,80057897.15,89811672.1,90025843.07,87006268.04,89182985.39,91128250.69,91228052.79,86865200.12,86437206.24,78672941.86,60058049.46,56839995.02,57483412.74,55936140.24,57536986.81,57952542.89,55181619.81,52526259.83,46096271.91,45213926.4,48923315.34,46166363.77,50414461.15,49508639.44,50591294.73,51825570.51,55637034.18,53972792.56,45707145.13,47792803.35,53116467.41,48269491.35,42586002.72,45142469.21,48132691.51,45287386.92,49071233.14
Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,7328.0,43968.0,91600.0,84272.0,87936.0,109920.0,102592.0,102592.0,102592.0,102592.0,120912.0,142896.0,150224.0,161216.0,168544.0,205184.0,219840.0,208848.0,249152.0,348080.0,406704.0,432352.0,556928.0,575248.0,593568.0,465328.0,476320.0,479984.0,516624.0,553264.0,820736.0,582576.0,626544.0,630208.0,626544.0,644864.0,623870.11,704459.79,802691.84,857628.93,914172.96,1030896.77,991685.87,1001076.2,1074309.05,1099909.89,1121846.74,1356233.82,1641867.12,1862771.29,1866828.6,1893940.54,2141238.46,2550341.84,2992411.8,2802106.54,2781255.94,2969811.57,3334981.27
Burundi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38943.09,36430.63,47736.69,43968.0,47632.0,47632.0,36640.0,47632.0,47632.0,54960.0,73280.0,62288.0,73280.0,73280.0,73280.0,91600.0,76944.0,87936.0,98928.0,102592.0,109920.0,146560.0,157552.0,157552.0,205184.0,219840.0,230832.0,234496.0,249152.0,227168.0,267472.0,208848.0,238160.0,216176.0,227168.0,234496.0,238160.0,241824.0,249152.0,249152.0,252816.0,271136.0,205184.0,212512.0,161216.0,197856.0,153888.0,186864.0,186864.0,190528.0,190528.0,212512.0,237564.4,273600.65,278226.9,431530.64,476657.53,508147.73,529139.54
Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102592.0,131904.0,161216.0,197856.0,212512.0,234496.0,285792.0,307776.0,388384.0,340722.28,402831.99,468754.27,417458.27,490738.27,1344450.27,1172331.42,248914.27,117039.99,127913.13,73071.99,73071.99,72773.99,72475.98,51138.57,29312.0,285792.0,300448.0,337088.0,366400.0,410368.0,417696.0,432352.0,436016.0,450672.0,450672.0,1260416.0,1304384.0,1348352.0,1384992.0,1467051.33,1540285.2,1597246.18,1525052.74,1935354.83,1894288.0,1974896.0,2249696.0,2205728.0,2377936.0,2443888.0,2773648.0,2997152.0,3452469.31,3804986.41,4540697.38,4916927.86,5094280.27,5333521.58,5475786.54,6516419.01,6976524.67,7481962.36,7938274.63
Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139232.0,183200.0,282128.0,201520.0,230832.0,234496.0,238160.0,256480.0,278464.0,278434.28,271136.0,282128.0,289456.0,300448.0,337088.0,311440.0,344416.0,458000.0,505632.0,571584.0,637417.14,809179.4,860356.53,896907.39,973762.24,1160537.09,1088970.31,1559048.33,1993205.42,1815341.74,3885944.91,5319123.92,6315887.69,6554479.68,6052928.0,6470624.0,1993216.0,1842992.0,2153886.83,7577668.75,1678198.38,1056703.2,3729914.49,3839449.76,3771070.99,4174456.55,4431492.84,3156406.84,3137096.48,2998091.99,3345847.83,3324991.5,3324049.35,3698490.75,3850062.25,3591269.14,3752445.88,5701937.83,5426279.0,6594907.04,6662026.91,5630572.59,5975020.83,6615013.1,6853996.41,7217410.36,7586133.25,7687196.41
Canada,20628320.0,23845312.0,25648000.0,27959984.0,33096912.0,35386912.0,37387456.0,46990800.0,47408496.0,45385968.0,51622096.0,60269136.0,67271040.0,79281632.0,68381232.0,61115520.0,76456688.0,85242960.0,89518848.0,76090288.0,84378256.0,80483424.0,69209296.0,92981328.0,77383680.0,75247568.0,84755648.0,91999376.0,93783744.0,99037920.0,94355328.0,75855792.0,70209568.0,69484096.0,79915504.0,78797984.0,86166288.0,93486960.0,85547072.0,95007520.0,108626608.0,120157216.0,131083264.0,138066848.0,140411808.0,130526336.0,138429584.0,143555520.0,158515632.0,145032112.0,154144480.0,162688928.0,159420640.0,160622432.0,162982048.0,169489312.0,189820848.0,182833600.0,182177744.0,184481354.2,192716174.8,194000693.6,206990771.2,210910775.7,237577733.3,251916994.9,259074370.8,281637036.1,303261340.1,307119205.2,341177214.4,352285083.9,380786581.1,381264658.9,389605214.8,396772741.0,398945980.5,407771418.8,415505384.6,441646909.9,442817270.9,429598251.7,414426417.1,408309666.8,425199344.9,421675597.0,404660121.0,430921725.4,455608027.0,462817718.7,463879790.7,454627504.2,468864767.5,467879575.2,483058456.9,495664515.6,510556786.4,525253071.6,534236497.5,550043150.2,572530740.0,564635320.1,570885097.8,587596290.5,585832799.3,576801628.7,570487642.1,594140241.8,574805870.6,540518686.7,555459693.7,560775900.5,563675200.3,568892395.7,568008388.0,565576677.0,558188999.7,572782585.8
Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102592.0,76944.0,36640.0,18320.0,21984.0,21984.0,29312.0,18320.0,14656.0,18290.28,21954.28,21954.28,18290.28,14626.28,29252.57,25588.57,21984.0,18320.0,29282.28,36580.57,36580.57,36610.28,51266.28,62228.57,65952.0,76944.0,73280.0,80608.0,208542.23,249152.0,120912.0,32976.0,36640.0,36640.0,84272.0,84272.0,58624.0,80608.0,73280.0,80608.0,95264.0,98928.0,106256.0,109920.0,113584.0,120912.0,142896.0,146560.0,157552.0,183200.0,216176.0,234496.0,274800.0,307776.0,329760.0,439680.0,472656.0,505632.0,468992.0,523952.0,556928.0,615552.0,505632.0,498304.0,490976.0,497209.34,532204.43,599978.31
Cayman Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,3664.0,7328.0,7328.0,10992.0,10992.0,10992.0,10992.0,10992.0,10992.0,18320.0,14656.0,21984.0,43968.0,36640.0,43968.0,54960.0,58624.0,54960.0,54960.0,65952.0,69616.0,91600.0,91600.0,161216.0,153888.0,161216.0,168544.0,183200.0,190528.0,201520.0,216176.0,223504.0,256480.0,249152.0,271136.0,311440.0,329760.0,362736.0,362736.0,384720.0,406704.0,428688.0,428688.0,465328.0,468992.0,487312.0,494640.0,461664.0,472656.0,483648.0,571584.0,582576.0,556928.0,556928.0,586240.0,534944.0,534944.0,542272.0,0.0,0.0,0.0
Central African Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98928.0,87936.0,87936.0,73280.0,73280.0,73280.0,87936.0,84272.0,91600.0,183200.0,186864.0,208848.0,183200.0,168544.0,161216.0,113584.0,102592.0,128240.0,128240.0,146560.0,102592.0,106256.0,135568.0,142896.0,146560.0,150224.0,161216.0,161216.0,260144.0,230832.0,249152.0,197856.0,205184.0,216176.0,223504.0,234496.0,234496.0,234496.0,245488.0,249152.0,263808.0,267472.0,245488.0,245488.0,234496.0,234496.0,234496.0,249152.0,252816.0,252816.0,252816.0,263808.0,278464.0,293120.0,296784.0,300448.0,303462.51,310857.95,310733.67
